identifier;max volume(M.m3/year);source volume(M.m3/year);real volume(M.m3/year)
Plant #YN300063G;1184.233;291.184;285.03128208000004
Plant #MH300226M;3893.168;3765.859;3674.0031699
Plant #WS300003E;1113.534;802.846;789.53167489
Module #SV100810B;65.914;57.662;57.11628127
Unit #UU001317D;1.195;1.189;1.17930965
Unit #EX000927B;6.205;5.459;5.402444760000001
Module #CN100816Q;81.434;74.172;73.48062285000002
Unit #PD000398J;7.489;6.6;6.543174
Module #VU100167Y;70.645;68.574;67.84860963000001
Unit #MZ001118W;6.733;5.955;5.89586685
Plant #MK200162N;776.092;737.497;724.60864666
Unit #JF001419H;1.243;0.769;0.76106392
Unit #AA001467P;6.279;5.688;5.6285604000000005
Plant #LO300299L;1273.838;1047.809;1029.0545748900001
Plant #UR300247M;1254.023;231.135;228.55303016999997
Unit #PL001408L;6.533;6.497;6.444894059999999
Unit #CY000827M;1.834;1.672;1.6556645600000002
Unit #VW001483D;6.709;6.041;5.98324804
Unit #LA001149S;7.123;6.175;6.10861875
Module #SP100314P;79.95;69.607;68.93231237
Module #LV100606Y;97.108;94.643;93.82081938999998
Unit #CP000140H;5.893;5.782;5.725856779999999
Module #WQ100753B;36.278;35.529;35.20047726
Module #TO101111W;69.763;68.757;68.07275178
Plant #SX300079L;1146.197;433.373;427.17030646
Unit #EX000443G;9.098;7.835;7.75954895
Unit #XN000505V;6.199;5.573;5.5260196100000005
Plant #XT200311G;661.758;573.332;561.94769668
Unit #LO000322A;7.687;6.639;6.57752286
Module #JM100306C;81.019;70.829;70.16743332
Unit #KU001601S;1.189;0.727;0.7195482499999999
Unit #CR001312E;6.245;6.133;6.0753498
Module #ZE100398A;90.883;85.964;85.06160472999998
Unit #GH000380K;6.949;6.54;6.485260200000001
Module #BR100501M;80.457;71.228;70.52707208999999
Module #GA100918J;58.997;52.84;52.354296319999996
Unit #NJ000284H;5.755;5.626;5.57035886
Module #VR100511Q;25.168;23.984;23.761428480000003
Module #FX100389U;49.248;43.587;43.2161064
Unit #AQ000861E;7.168;6.168;6.11180952
Unit #VU000226V;2.969;2.563;2.53524271
Module #MB100129J;41.921;38.887;38.488625449999994
Plant #DR200783R;115.817;115.646;114.48592904000002
Unit #ME000663O;3.454;3.252;3.22471572
Plant #JS200675E;735.708;666.211;655.04496087
Module #OM100593C;90.561;83.385;82.68048087
Module #JJ100533Q;96.707;93.274;91.97862042000001
Module #RH100887I;95.662;92.673;91.76220965
Unit #OK000868G;8.0;7.136;7.06478272
Unit #PH001387F;5.018;4.391;4.344060209999999
Plant #CA300150E;1251.393;221.267;218.56689411
Module #IT100804M;91.933;91.595;90.71835961
Module #DL100247F;95.166;83.921;83.19584137000001
Module #SN101207O;68.251;60.146;59.598456860000006
Module #BK100340T;99.341;94.897;94.04260027999999
Unit #GI001077O;5.683;5.577;5.52485505
Unit #DP001451I;1.168;0.837;0.8280859500000001
Unit #RB000265C;1.659;1.577;1.56206581
Unit #CU000648Y;7.411;6.732;6.670065599999999
Unit #MU001136I;3.646;3.347;3.3163749499999997
Unit #OQ000342K;2.479;2.245;2.22517665
Unit #EB001010H;2.89;2.567;2.54094495
Plant #OT200498I;777.806;690.123;678.91828024
Unit #FW000089N;3.19;3.014;2.9816296399999995
Module #CJ101179W;34.642;30.721;30.395971819999996
Unit #BW000761D;1.817;1.678;1.6642907400000002
Plant #BA200090O;724.485;712.676;698.74914908
Unit #RB000915T;7.843;7.686;7.61405904
Module #KB100106Q;103.487;97.201;95.98019786
Module #QH100723F;91.771;84.443;83.65795668
Unit #GG000433U;4.594;4.136;4.093481919999999
Unit #JD000146U;1.209;1.136;1.12593504
Unit #AZ000334B;9.78;9.17;9.0744486
Module #BP100671Z;107.015;103.456;102.42522703
Unit #QF001638F;6.512;6.111;6.04756782
Module #OX100772L;52.121;46.188;45.75638877
Unit #JB000924Z;7.05;6.182;6.115296220000001
Module #PM101043W;98.644;87.356;86.41400601
Plant #SE200696B;174.429;152.108;150.34706732
Unit #IQ001145U;4.679;4.027;3.99405914
Module #TB101018U;101.256;97.236;96.38436429
Unit #FB000533O;1.463;1.461;1.44788022
Plant #BI200664L;606.547;539.644;528.9278824200001
Module #MF100034R;36.787;32.767;32.49470623
Module #ZX100904H;107.519;102.018;101.10472507
Unit #HX000977R;1.411;1.319;1.3076170299999998
Unit #NX001140H;6.652;6.492;6.434156279999999
Unit #UX001195B;1.784;1.622;1.6085374
Unit #QR001478K;4.402;3.87;3.8324997000000005
Unit #ZO001315X;5.536;5.449;5.39031427
Unit #RL001644V;2.838;2.569;2.54361828
Plant #UD200763P;694.183;645.142;634.09612202
Module #PK100292Y;90.401;86.56;85.83516450999998
Plant #WU200295R;1059.883;1055.356;1027.24131616
Unit #HI001121I;5.314;5.278;5.22886182
Unit #VL001247R;4.808;4.518;4.47887412
Unit #BP000677J;3.363;3.02;2.9892866000000002
Module #AD100391S;92.886;83.781;82.92229431000001
Module #BY101147K;109.611;108.582;107.22280778999999
Unit #WF000819P;5.423;5.162;5.113012619999999
Unit #NC001347R;6.73;6.074;6.02303914
Module #FO100216Z;47.535;45.063;44.68617344
Module #XM100563F;92.04;84.069;83.27816668999999
Module #LN100700U;91.987;82.63;81.8574232
Unit #XC000053L;5.533;5.094;5.0460654599999994
Unit #SV000213P;4.722;4.328;4.29073592
Unit #LH001412O;1.911;1.654;1.64047028
Plant #WB200690N;295.553;283.273;279.76753278999996
Module #VM100402A;105.694;98.009;96.890412
Unit #AG000202Y;2.336;2.208;2.1883708800000004
Unit #SK000324N;2.962;2.794;2.76782022
Module #TZ101115Y;108.377;98.277;97.43757271999999
Plant #AX200147J;627.984;560.559;551.57195143
Module #VE100953Q;103.529;97.75;96.79904167000001
Module #NT100770K;82.927;79.864;79.0589295
Module #ZQ100480V;89.679;88.057;87.19133671
Unit #XP000365S;1.683;1.673;1.65745783
Module #PT100217Z;105.495;102.883;101.97345851
Unit #FH001533J;9.538;9.039;8.961445379999999
Module #EF100861Q;107.088;93.018;92.16036816
Module #CS101075L;78.325;67.71;67.14173976000001
Module #BW100451I;71.906;69.394;68.69363684
Module #MC100159I;38.229;35.552;35.230069439999994
Unit #NK001171L;7.796;7.013;6.9447635100000005
Unit #YZ000339J;2.998;2.573;2.5461893399999997
Plant #AD200604P;898.281;852.102;827.51341614
Unit #NU001334X;6.47;6.437;6.382542979999999
Unit #YH000870X;1.182;1.167;1.1548865400000001
Unit #XO000198D;3.642;3.505;3.47124685
Module #UE100840S;73.368;70.337;69.66833165000001
Plant #GA200101V;1085.184;1017.083;985.19669333
Unit #YL000795N;9.879;8.569;8.483481379999999
Unit #HS000416X;6.559;6.331;6.26927275
Module #CR100690R;67.56;62.161;61.52852772
Unit #EU001264H;6.466;6.081;6.016663019999999
Module #PM100019P;67.015;57.786;57.209592349999994
Plant #KQ200694B;403.897;353.752;349.20156968000003
Unit #BG000950M;4.85;4.392;4.348870559999999
Module #MW101142J;104.648;98.558;97.41142125000002
Unit #PI001593S;1.126;0.883;0.8733399800000001
Module #ND100673F;68.989;60.74;60.20829901
Module #VR100612H;95.906;92.906;92.01341464000001
Module #DU101137T;89.635;82.708;81.96529265999999
Module #LB100924P;92.667;89.691;88.85993178
Module #KD100353M;24.83;22.217;22.01104841
Module #BQ101025D;40.841;38.028;37.61121312
Unit #CE000121J;2.055;1.833;1.81344189
Unit #OF001092P;3.576;3.307;3.2716151
Unit #OI000611L;7.629;7.157;7.0868614
Unit #XN000596X;6.537;6.125;6.06736375
Facility complex #QI400071S;3807.244;3485.007;3386.1941923800005
Unit #QN001232L;3.619;3.596;3.56259316
Unit #VW001074B;6.323;5.741;5.68370482
Module #PL100742U;39.436;37.433;37.0930274
Unit #RM001345Z;1.27;0.667;0.65998983
Unit #YK000370C;5.492;5.031;4.98934332
Unit #KE000758X;3.058;2.815;2.7902842999999997
Module #QV100832M;34.641;31.108;30.82553936
Unit #LV000437A;1.138;0.905;0.8976695
Plant #ZY300301I;1521.994;1317.69;1288.85778266
Module #FW101171Z;105.795;103.599;102.48751148
Module #XM101006M;35.051;34.17;33.873563219999994
Module #WX100173C;92.859;81.646;80.93600508
Unit #AN000229F;7.668;7.571;7.510129159999999
Unit #BM000730U;3.938;3.439;3.4018244099999997
Unit #MR001603N;2.141;1.934;1.91433122
Unit #VC000184J;1.244;0.912;0.90403824
Plant #SN200647T;132.436;77.498;76.79189464
Plant #WQ300248Y;1285.956;800.662;785.47952501
Unit #AE000301Q;10.846;10.268;10.16952988
Module #FZ100603S;94.371;91.157;90.35258181
Module #NR100446D;50.833;48.257;47.79917022
Plant #LB200455Q;900.743;898.502;882.53658901
Unit #AC000855L;8.197;7.111;7.0464321199999995
Module #XL100713V;96.386;95.405;94.0178113
Unit #NQ000195O;8.344;7.296;7.23719424
Module #IR100630L;87.121;86.728;85.86341362
Plant #RQ200000Q;130.599;114.57;113.47022974000001
Unit #CK000610H;6.754;6.231;6.17217936
Unit #JQ000079R;2.528;2.182;2.1609655199999995
Unit #GJ001258E;2.55;2.465;2.44185365
Module #SK100793T;46.468;42.264;41.88078048
Module #CJ100143H;90.639;86.431;85.58207358
Unit #YC000794K;3.603;3.295;3.25971055
Plant #AO200123D;937.716;931.996;906.67392781
Plant #PO200474S;122.507;37.657;37.248044979999996
Module #UE100141W;105.046;100.009;98.99381446000001
Unit #HF001221T;1.898;1.85;1.8297055000000002
Module #VS100892I;92.207;88.595;87.76310176999999
Unit #PW001235D;5.856;4.984;4.929275680000001
Unit #SO000459U;5.409;5.31;5.2615197
Plant #FX300045S;1131.717;214.544;212.09996235
Module #RM100431U;88.2;79.137;78.39369823000001
Module #YX101055S;22.582;19.42;19.2164784
Unit #KT001184W;9.16;7.975;7.88926875
Unit #KV000068L;2.311;2.135;2.1155928499999996
Unit #FT001565D;5.378;5.18;5.1359182
Unit #ZL001209T;6.133;5.265;5.2130871
Module #CK101007C;39.113;37.233;36.9127962
Unit #ES000188J;1.132;0.612;0.60562908
Module #RB100258M;15.361;13.17;13.0268421
Unit #XR001504C;4.814;4.631;4.591034469999999
Plant #XY200428R;113.626;77.383;76.54776645
Unit #CA001128T;8.656;8.548;8.47799188
Module #WD100048A;87.591;78.184;77.38667438
Plant #ZI200304L;119.969;15.702;15.54353156
Module #DB100650C;28.913;25.467;25.247729129999996
Module #MQ100166O;44.67;39.204;38.77314804
Unit #TK001254G;3.997;3.588;3.5557797600000005
Module #OC100151J;97.088;96.152;95.24638432000002
Unit #VV000120Q;6.075;5.61;5.560071
Plant #KM200259U;1003.716;991.232;967.77104903
Unit #SE000413G;1.223;0.686;0.6785225999999999
Module #HM101031U;91.791;80.252;79.06699069999999
Module #FZ100552O;13.011;8.511;8.41746411
Unit #NX000445R;1.136;0.904;0.8967047199999999
Plant #QT200431G;984.49;977.628;956.78900748
Plant #MN200485Z;929.865;880.839;860.08559271
Plant #BA200244Y;121.027;54.752;54.223538059999996
Unit #GB000133S;7.775;6.795;6.7322142
Unit #ZV000732F;5.403;5.091;5.04294096
Plant #YH200817X;1007.807;994.968;977.36086814
Module #ZK100925A;92.916;92.532;91.60431509
Module #EY100839T;91.254;84.218;83.39335592
Unit #IE001138X;7.128;6.286;6.225591539999999
Unit #GA000007P;4.387;3.765;3.7268982
Unit #NN000546N;1.215;0.52;0.5157776000000001
Module #NK100371Y;109.477;106.336;105.32410189000001
Module #BJ100272Z;43.534;42.372;41.95194344
Unit #JP001256K;7.189;6.213;6.145402560000001
Unit #CY000607D;6.409;5.634;5.57951922
Module #SK101076I;109.801;108.665;107.59451050999999
Unit #CO000959U;1.17;0.517;0.51170592
Plant #BB200240Q;182.942;171.105;168.9268921
Unit #UA000710N;8.746;7.701;7.6185993000000005
Module #AL100468P;77.552;74.475;73.78547452000001
Plant #QI300005T;1106.918;150.507;148.22389323000002
Unit #OC000187O;6.627;5.954;5.9027360600000005
Unit #QC001377T;3.397;3.021;2.99640906
Unit #MV000182D;1.143;0.845;0.83782595
Plant #BM200106X;127.793;39.554;39.180699520000005
Unit #FS001511O;4.817;4.132;4.0933658
Unit #PP000002A;2.872;2.655;2.6280783000000003
Plant #AF200537W;916.511;916.34;894.8417065399999
Plant #KO200107D;1004.905;990.316;964.30947269
Plant #WO200797L;120.479;21.391;21.21388252
Module #UD100734P;90.562;89.055;88.14399908000001
Unit #YH001048D;3.543;3.46;3.4222859999999997
Module #EC101088T;67.238;60.263;59.75774707
Facility complex #EK400047B;3862.253;3645.82;3546.0334369899997
Plant #IY200758F;691.365;665.352;654.19027768
Unit #OD001234N;2.394;2.327;2.30433502
Plant #HJ300135B;1127.761;928.347;912.23916877
Plant #EK300180P;1096.992;205.648;202.85809287
Unit #XK000716L;4.805;4.383;4.3463142900000005
Module #CZ101037A;96.013;94.91;94.04919207000002
Plant #DM200027Y;936.442;910.228;894.7504209699999
Unit #HK001203P;2.49;2.239;2.2187818299999997
Unit #CO000143N;4.021;3.514;3.4779112199999997
Module #JU101229S;64.876;64.35;63.712291500000006
Unit #HQ000383P;1.574;1.534;1.52139052
Module #ML100926U;13.228;13.069;12.929815150000001
Unit #TC000657Q;6.419;5.913;5.85517086
Unit #DP000851W;5.845;5.555;5.4993389
Module #YY100410G;48.95;46.966;46.539000869999995
Unit #ZL000958N;7.142;6.377;6.32324189
Unit #OF000316L;9.506;8.726;8.648251339999998
Unit #LV000092C;2.324;2.104;2.08607392
Unit #AU000067H;7.342;6.316;6.25271368
Unit #IH001196Y;5.177;5.151;5.10031416
Unit #LI001354Q;5.454;5.175;5.124181500000001
Unit #GJ000694H;4.335;3.904;3.8644524799999993
Unit #GO001402G;7.041;6.242;6.17558512
Module #AG100335Q;102.201;91.346;90.53510468
Unit #GX001201U;1.262;1.022;1.0136093800000001
Plant #UW200352G;942.185;925.002;897.2306796600001
Plant #HQ200715O;640.005;596.748;587.81824965
Module #JR100934S;90.82;77.679;76.928769
Unit #JI000151T;5.009;4.945;4.89154455
Module #QP100972K;94.674;87.165;86.26983204999999
Unit #OK000186M;7.441;6.881;6.80888712
Module #XW100383Y;93.154;89.115;88.32228795
Unit #MT001581E;7.919;7.141;7.07287486
Unit #MR001299V;10.764;9.368;9.286498400000001
Unit #DF000987Q;4.32;4.117;4.07928828
Unit #AA001336W;4.225;3.737;3.70247012
Unit #IL001493P;5.664;5.581;5.5282595500000005
Module #SP101034W;106.195;94.119;93.23532274
Module #WP101212M;101.608;100.236;98.6422476
Unit #MQ001056X;1.508;1.456;1.4401296
Module #RN101041V;93.041;85.741;84.89763797
Module #EP100647Y;78.662;74.597;73.81236783
Plant #QA200293Q;1026.094;1011.93;995.0807817299999
Plant #JB200110J;203.83;196.456;194.19466885000003
Module #CQ100944R;104.611;93.948;93.05036593
Unit #RH000863Z;8.002;7.047;6.97610718
Unit #MF001013R;4.191;3.766;3.7261933799999998
Plant #BD200091B;397.769;391.423;385.01714012
Unit #JV000094A;1.514;1.432;1.41955592
Plant #IN200739G;1035.431;946.084;927.4392114499999
Unit #OV000741D;1.986;1.731;1.7164942200000002
Unit #VM000665X;2.086;1.832;1.8139548000000003
Unit #QR000376S;2.591;2.214;2.1896902799999998
Plant #OJ300027O;1159.713;58.434;57.89724683
Unit #FI000649B;7.647;6.725;6.6664925
Plant #CG200070R;109.111;89.085;88.19120656000001
Module #ML100361K;86.15;83.87;82.98341459999999
Unit #IP000190E;10.942;10.326;10.24328874
Module #HI100915Z;16.574;14.457;14.298262139999999
Module #DA100205H;94.408;91.25;90.33258948
Module #DW100273V;43.828;38.21;37.834013600000006
Module #CG100964S;37.06;34.243;33.89860151
Unit #JH000225W;10.753;9.497;9.39357767
Unit #NH001512W;6.046;5.766;5.7029776199999995
Unit #RX000541Q;5.319;5.139;5.09053923
Unit #ZE001424V;6.679;6.56;6.4926288
Unit #LR000882G;6.602;6.12;6.0640632
Unit #ZM001207E;7.917;7.225;7.1479815
Unit #PA000043U;6.984;6.301;6.24397595
Module #GG100415R;87.197;83.329;82.50136929
Unit #BK001028N;6.171;5.452;5.406693880000001
Unit #CV000560L;7.734;7.121;7.04971879
Module #UF100855T;86.27;79.969;79.2780891
Module #NF100420K;42.348;37.348;36.99134708
Unit #PR001243D;2.986;2.715;2.6869269
Module #SV100367R;33.969;33.027;32.68748244
Module #MZ100889F;56.21;50.543;49.857636920000004
Plant #YM200767Z;159.56;153.539;151.59384131000002
Plant #GO200589O;771.8;733.411;713.52887348
Module #PB100817J;102.659;92.124;91.20207672000001
Module #ZZ100534G;92.521;84.425;83.22700925000001
Unit #QM000964R;1.934;1.726;1.7117432400000003
Unit #KB000091H;3.464;3.167;3.1328280700000004
Module #GI100116D;23.068;20.454;20.24046024
Unit #AT000357M;2.124;1.94;1.919339
Unit #HQ001086B;5.956;5.898;5.84338452
Plant #NA200662H;556.026;543.865;532.9805427099999
Module #CU100936K;63.635;61.46;60.86314388999999
Unit #ZY000149H;2.016;1.848;1.828134
Unit #NF000227N;3.543;3.078;3.0489744599999997
Module #AP100870I;93.874;91.507;90.63803132
Module #ED100558I;102.33;98.673;97.70609967
Plant #IB200544E;126.548;22.555;22.32381125
Module #UM100787V;63.226;56.438;55.89846526
Unit #VQ000826H;4.799;4.681;4.63517301
Unit #UY000558B;5.403;4.967;4.91439947
Module #PC100831O;101.027;97.629;96.72152821
Module #ST100564L;75.613;67.699;67.064092
Unit #AK001531U;4.632;4.586;4.53656292
Unit #BH000856X;2.172;1.949;1.9330376900000001
Unit #XB001120O;9.141;8.171;8.104896609999999
Plant #SW200762G;189.126;174.029;171.92054317999998
Unit #LM000899E;2.016;1.773;1.7576103600000001
Module #JH100888C;26.154;25.289;25.054065189999996
Module #QS100202K;11.66;10.395;10.2831498
Module #LE100109J;102.54;97.726;96.77896642000002
Plant #NR200055R;122.416;45.054;44.66837736
Plant #VM300026G;1131.518;79.463;78.69851793999999
Unit #FW000717L;6.726;5.872;5.814806720000001
Module #RW100819U;90.962;78.749;77.65045145
Plant #DR200510E;973.759;965.351;936.25325674
Unit #RB001182E;7.802;7.248;7.16848944
Module #DU100902O;86.868;82.299;81.52714009999998
Module #RG100640T;51.663;44.455;44.04147137
Module #JI100225T;92.104;83.645;82.47869579
Plant #FJ200710W;193.664;192.396;189.64229528
Module #UW100089E;83.243;78.723;77.98576412999999
Unit #XV001151O;1.129;1.092;1.08287088
Unit #OW000160L;2.035;1.978;1.95956504
Module #KL101122F;99.71;94.19;92.8025813
Plant #SN200576A;773.563;734.941;720.7642949699999
Module #VA100966J;86.889;81.704;80.983771
Unit #FQ000892R;2.607;2.447;2.42147779
Unit #PR001091B;2.875;2.754;2.7283877999999997
Module #DH100160X;56.403;53.456;52.96040752000001
Unit #RP001523F;3.81;3.499;3.46491974
Unit #VM001426T;5.26;5.099;5.0565763200000005
Unit #OC001011T;4.028;3.424;3.39445088
Module #VZ101011J;23.73;22.213;22.013527260000004
Module #YA101139E;105.992;99.186;98.25601208
Unit #KO001405L;7.417;6.467;6.40860299
Plant #QZ200034B;123.545;104.898;103.81955014
Module #PC100136O;47.693;43.219;42.79048735000001
Module #LY100849M;37.453;34.094;33.73002976
Plant #HF200718I;794.088;703.962;689.99635149
Module #CA100974Z;19.717;17.112;16.96586352
Unit #LS001211Z;7.365;7.112;7.0376796
Module #VG100829X;37.853;34.005;33.73261995
Plant #LX200682S;909.735;899.976;882.69393465
Unit #BE001159T;4.288;3.904;3.86695104
Module #ZU100060P;70.333;63.643;63.01028752
Unit #MW000742W;3.705;3.593;3.5559202400000003
Module #RG100348O;97.129;86.481;85.64249987999999
Unit #SU000739M;4.524;4.104;4.06817208
Unit #MU001134H;1.255;0.959;0.9512608699999999
Unit #EZ001304Z;4.731;4.513;4.47265378
Plant #GY200655D;272.926;255.663;251.16079917000002
Unit #PQ000549E;2.507;2.184;2.1651520800000004
Module #HF100617N;99.143;98.87;97.97872508
Module #QL100945M;76.135;69.118;68.41934736
Unit #PD000335S;4.095;3.751;3.71889144
Unit #AP000735W;10.813;9.31;9.218575799999998
Module #UP101068U;58.079;55.776;55.294252760000006
Unit #WO001141W;1.598;1.423;1.40827195
Unit #JH001032F;1.683;1.67;1.6525985999999997
Unit #VB001566M;1.247;0.623;0.6177668
Unit #FH000578N;2.086;1.789;1.77216551
Unit #SR001079B;2.206;2.012;1.99145748
Plant #ZF200132R;229.957;216.528;211.95081414
Unit #HI000707O;6.675;6.353;6.28927941
Plant #CA200171A;155.513;143.027;141.30209438
Module #SZ100504G;37.325;32.654;32.35260358
Unit #VC000538N;1.686;1.657;1.64200415
Unit #TA001273A;4.822;4.575;4.53030225
Plant #AR200030I;124.65;22.44;22.238937599999996
Unit #EK001220F;3.432;3.009;2.9831226
Module #JF100370U;69.627;64.256;63.65736194
Plant #XH200486W;130.227;33.83;33.539804579999995
Module #TK100198S;64.086;55.689;55.12680468
Module #CB100578D;84.675;74.565;73.81904641000001
Facility complex #PQ400073M;4664.236;4232.959;4027.16233193
Unit #GR001097Q;5.739;5.196;5.1494958
Unit #RH000282E;4.711;4.579;4.540765350000001
Unit #NS001261R;6.264;6.248;6.1842704
Unit #FL001407N;7.178;6.239;6.186405229999999
Unit #EV000278R;5.905;5.054;5.004824579999999
Module #LM100098J;57.344;54.0;53.46963312
Unit #JE000932S;4.035;3.576;3.5413843199999997
Unit #DL000736E;2.375;2.167;2.14413815
Unit #HY000392F;8.762;7.533;7.46949681
Unit #FF000260K;6.026;5.439;5.37927978
Plant #DM300047E;1363.207;1322.041;1291.94304883
Unit #LL000299N;2.574;2.533;2.51245737
Unit #LY001391F;2.903;2.715;2.6910265500000006
Unit #JS000111U;1.609;1.592;1.5787545600000001
Plant #AV200723X;649.435;643.17;632.5602402900001
Unit #WH000294E;2.36;2.344;2.3218023199999998
Unit #ZF000532E;5.56;5.066;5.015846600000001
Unit #PK000114Z;2.355;2.056;2.03940808
Plant #IS200697Q;190.023;162.051;160.13607402
Unit #HV000650D;2.706;2.432;2.41237376
Module #OJ100175V;101.978;94.881;93.9458511
